relation_id,source_id,locator,excerpt_id,evidence_role,evidence_status,reviewer,reviewed_at
sq-density-luo-wanggen-daily-mind,wang-gen-xinzhai,《王心斋先生全集》卷三〈语录〉论百姓日用条,ex-wang-gen-way-in-common-daily-life,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-lv-wangyinglin-evidence,lv-zuqian-lize,《丽泽论说集录》卷三，论读史法条,ex-lv-zuqian-historical-situated-understanding,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-lv-wangyinglin-evidence,wang-yinglin-kunxue,《困学纪闻》卷八〈经说〉“多闻阙疑”条,ex-wang-yinglin-learning-requires-broad-evidence,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-lv-wangyinglin-evidence,wang-yinglin-kunxue,《困学纪闻》卷八〈经说〉“多闻阙疑”条,ex-sq-density-lv-wangyinglin-evidence-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-lv-zhangxuecheng-history,lv-zuqian-lize,《丽泽论说集录》卷三，论读史法条,ex-lv-zuqian-historical-situated-understanding,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-lv-zhangxuecheng-history,lv-zuqian-lize,《丽泽论说集录》卷三，论读史法条,ex-sq-density-lv-zhangxuecheng-history-1,comparative-disciple-record,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-lv-zhangxuecheng-history,zhang-xuecheng-yijiao,《文史通义》内篇一〈易教上〉开篇,ex-zhang-xuecheng-six-classics-are-history,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-mazhu-confucius-practice,ctext-analects,Analects 12.1 / 《论语·颜渊》,ex-confucius-ren-ritual,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-mazhu-confucius-practice,ma-zhu-qingzhen,《清真指南》卷一〈认主〉开篇,ex-ma-zhu-divine-unity-obedience,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-mazhu-confucius-practice,ma-zhu-qingzhen,《清真指南》卷一〈认主〉开篇,ex-sq-density-mazhu-confucius-practice-1,cross-period-structural-comparison,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-mazhu-liuzhi-faith-metaphysics,liu-zhi-tianfang,《天方性理》本经第一章“真一流出数一”图说,ex-liu-zhi-real-one-and-numerical-one,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-mazhu-liuzhi-faith-metaphysics,ma-zhu-qingzhen,《清真指南》卷一〈认主〉开篇,ex-ma-zhu-divine-unity-obedience,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-mazhu-liuzhi-faith-metaphysics,ma-zhu-qingzhen,《清真指南》卷一〈认主〉开篇,ex-sq-density-mazhu-liuzhi-faith-metaphysics-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-qian-liuzongzhou-cultivation,liu-zongzhou-renpu,《人谱》〈人极图说〉及〈证人要旨〉慎独条,ex-liu-zongzhou-vigilance-in-solitude,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-qian-liuzongzhou-cultivation,qian-dehong-xuwang,钱德洪〈刻文录叙说〉后续解释段,ex-sq-density-qian-liuzongzhou-cultivation-1,comparative-participant-record,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-qian-liuzongzhou-cultivation,qian-dehong-xuwang,钱德洪〈刻文录叙说〉记天泉证道及后续解释段,ex-qian-dehong-no-good-evil-and-cultivation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-qian-wangji-four-sentences,qian-dehong-xuwang,钱德洪〈刻文录叙说〉记天泉证道及后续解释段,ex-qian-dehong-no-good-evil-and-cultivation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-qian-wangji-four-sentences,qian-dehong-xuwang,钱德洪〈刻文录叙说〉记天泉证道及后续解释段,ex-sq-density-qian-wangji-four-sentences-1,contrastive-participant-record,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-qian-wangji-four-sentences,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,ex-wang-ji-four-nothings,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-shao-wangfuzhi-change,shao-yong-huangji-11,《皇极经世》卷十一〈观物篇五十一〉,ex-sq-density-shao-wangfuzhi-change-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-shao-wangfuzhi-change,shao-yong-huangji-11,《皇极经世》卷十一〈观物篇五十一〉首段至第三段,ex-shao-yong-cosmos-correlative-pairs,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-shao-wangfuzhi-change,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,ex-wang-fuzhi-constant-principle-daily-renewal,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-shao-zhou-correlation,shao-yong-huangji-11,《皇极经世》卷十一〈观物篇五十一〉首段,ex-sq-density-shao-zhou-correlation-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-shao-zhou-correlation,shao-yong-huangji-11,《皇极经世》卷十一〈观物篇五十一〉首段至第三段,ex-shao-yong-cosmos-correlative-pairs,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-shao-zhou-correlation,zhou-dunyi-taijitu-shuo,《太极图说》开篇至“五气顺布，四时行焉”,ex-zhou-dunyi-taiji-yinyang-generation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-sushi-yanyuan-practice,su-shi-riyu,《东坡全集》卷四十九〈日喻〉末段,ex-su-shi-knowledge-requires-practice,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-sushi-yanyuan-practice,su-shi-riyu,《东坡全集》卷四十九〈日喻〉末段,ex-sq-density-sushi-yanyuan-practice-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-sushi-yanyuan-practice,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,ex-yan-yuan-learning-through-active-practice,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-sushi-zhuangzi-skill,ctext-zhuangzi,Zhuangzi 3 / 《庄子·养生主》,ex-zhuangzi-skill-cultivation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-sushi-zhuangzi-skill,su-shi-riyu,《东坡全集》卷四十九〈日喻〉末段,ex-su-shi-knowledge-requires-practice,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-sushi-zhuangzi-skill,su-shi-riyu,《东坡全集》卷四十九〈日喻〉末段,ex-sq-density-sushi-zhuangzi-skill-1,cross-period-comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wangdaiyu-liuzhi-one,liu-zhi-tianfang,《天方性理》本经第一章“真一流出数一”图说,ex-liu-zhi-real-one-and-numerical-one,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wangdaiyu-liuzhi-one,wang-daiyu-zhengjiao,《正教真诠》上卷〈真一〉首段,ex-wang-daiyu-true-one-transcends-form,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wangdaiyu-liuzhi-one,wang-daiyu-zhengjiao,《正教真诠》上卷〈真一〉首段,ex-sq-density-wangdaiyu-liuzhi-one-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wangyinglin-gu-evidential,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,ex-gu-yanwu-classics-ground-principle-learning,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wangyinglin-gu-evidential,wang-yinglin-kunxue,《困学纪闻》卷八〈经说〉“多闻阙疑”条,ex-wang-yinglin-learning-requires-broad-evidence,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wangyinglin-gu-evidential,wang-yinglin-kunxue,《困学纪闻》卷八〈经说〉“多闻阙疑”条,ex-sq-density-wangyinglin-gu-evidential-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wucheng-lujiuyuan-mind,lu-jiuyuan-nianpu-36,《陆九渊集》卷三十六〈年谱〉，少年读“宇宙”二字条,ex-lu-jiuyuan-mind-universe,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wucheng-lujiuyuan-mind,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,ex-wu-cheng-dao-within-mind,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wucheng-lujiuyuan-mind,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,ex-sq-density-wucheng-lujiuyuan-mind-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wucheng-zhuxi-method,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,ex-wu-cheng-dao-within-mind,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wucheng-zhuxi-method,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,ex-sq-density-wucheng-zhuxi-method-1,contrastive-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wucheng-zhuxi-method,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-zhu-xi-investigate-things-cumulative,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wuyubi-wangyangming-action,wang-yangming-chuanxilu-xuai,《传习录》上〈徐爱录〉，答徐爱知行先后之问,ex-wang-yangming-unity-knowledge-action,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wuyubi-wangyangming-action,wu-yubi-rilu,《康斋日录》娄谅从学条,ex-wu-yubi-learning-in-minute-affairs,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wuyubi-wangyangming-action,wu-yubi-rilu,《康斋日录》娄谅从学条,ex-sq-density-wuyubi-wangyangming-action-1,comparative-primary-diary,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wuyubi-yanyuan-practice,wu-yubi-rilu,《康斋日录》娄谅从学条,ex-wu-yubi-learning-in-minute-affairs,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-wuyubi-yanyuan-practice,wu-yubi-rilu,《康斋日录》娄谅从学条,ex-sq-density-wuyubi-yanyuan-practice-1,comparative-primary-diary,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-wuyubi-yanyuan-practice,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,ex-yan-yuan-learning-through-active-practice,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-xuheng-chengyi-reverence,cheng-yi-yishu-18,《河南程氏遗书》卷十八，论涵养与进学条,ex-cheng-yi-reverence-investigation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-xuheng-chengyi-reverence,xu-heng-luzhai-yishu,《鲁斋遗书》卷一〈语录〉论为学之方条,ex-xu-heng-reverence-and-investigation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-xuheng-chengyi-reverence,xu-heng-luzhai-yishu,《鲁斋遗书》卷一〈语录〉论为学之方条,ex-sq-density-xuheng-chengyi-reverence-1,comparative-disciple-record,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-xuheng-zhuxi-investigation,xu-heng-luzhai-yishu,《鲁斋遗书》卷一〈语录〉论为学之方条,ex-xu-heng-reverence-and-investigation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-xuheng-zhuxi-investigation,xu-heng-luzhai-yishu,《鲁斋遗书》卷一〈语录〉论为学之方条,ex-sq-density-xuheng-zhuxi-investigation-1,comparative-disciple-record,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-xuheng-zhuxi-investigation,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-zhu-xi-investigate-things-cumulative,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-zhan-yangming-gewu,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-wang-yangming-liangzhi-present-knowing,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-zhan-yangming-gewu,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,ex-zhan-ruoshui-recognize-principle-everywhere,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-zhan-yangming-gewu,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,ex-sq-density-zhan-yangming-gewu-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-zhan-zhuxi-gewu,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,ex-zhan-ruoshui-recognize-principle-everywhere,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-zhan-zhuxi-gewu,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,ex-sq-density-zhan-zhuxi-gewu-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-zhan-zhuxi-gewu,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-zhu-xi-investigate-things-cumulative,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-zhangshi-mencius-rightness,ctext-mengzi,Mengzi 1A.1 / 《孟子·梁惠王上》,ex-mencius-rightness-profit,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-density-zhangshi-mencius-rightness,zhang-shi-yili,朱熹《晦庵先生朱文公文集》卷八十九引张栻常言,ex-sq-density-zhangshi-mencius-rightness-1,cross-period-comparative-early-attestation,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-zhangshi-mencius-rightness,zhang-shi-yili,朱熹《晦庵先生朱文公文集》卷八十九〈右文殿修撰张公神道碑〉引张栻常言,ex-zhang-shi-righteousness-without-profit-motive,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-dz-li-fulfillment,dai-zhen-mengzi-ziyi-li,《孟子字义疏证》卷上〈理〉首节,ex-dai-zhen-li-fulfillment-feeling,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-dz-li-fulfillment,dai-zhen-mengzi-ziyi-yu,《孟子字义疏证》卷上，论血气心知一本,ex-dai-zhen-blood-qi-and-mind-one-root,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-dz-li-fulfillment,dai-zhen-mengzi-ziyi-yu,《孟子字义疏证》卷上，论血气心知一本,ex-sq-dz-li-fulfillment-1,same-author-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-dz-ry-interpersonal-ethics,dai-zhen-mengzi-ziyi-li,《孟子字义疏证》卷上〈理〉首节,ex-dai-zhen-li-fulfillment-feeling,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-dz-ry-interpersonal-ethics,dai-zhen-mengzi-ziyi-yu,《孟子字义疏证》卷上〈理〉,ex-sq-dz-ry-interpersonal-ethics-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-dz-ry-interpersonal-ethics,ruan-yuan-lunren,《揅经室集》一集卷八〈论语论仁论〉首段及结论段,ex-ruan-yuan-ren-between-persons,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-gu-dz-evidence-against-abstraction,dai-zhen-mengzi-ziyi-li,《孟子字义疏证》卷上〈理〉首节,ex-dai-zhen-li-fulfillment-feeling,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-gu-dz-evidence-against-abstraction,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,ex-gu-yanwu-classics-ground-principle-learning,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-gu-dz-evidence-against-abstraction,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,ex-sq-gu-dz-evidence-against-abstraction-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-gu-zxc-evidential-history,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,ex-gu-yanwu-classics-ground-principle-learning,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-gu-zxc-evidential-history,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,ex-sq-gu-zxc-evidential-history-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-gu-zxc-evidential-history,zhang-xuecheng-yijiao,《文史通义》内篇一〈易教上〉开篇,ex-zhang-xuecheng-six-classics-are-history,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-hz-gu-public-responsibility,gu-yanwu-zhengshi,《日知录》卷十三〈正始〉末段,ex-gu-yanwu-everyone-responsible-for-tianxia,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-hz-gu-public-responsibility,huang-zongxi-yuanfa,《明夷待访录·原法》首段,ex-huang-zongxi-law-public-not-dynastic,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-hz-gu-public-responsibility,huang-zongxi-yuanfa,《明夷待访录·原法》首段,ex-sq-hz-gu-public-responsibility-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-hz-public-world-law,huang-zongxi-yuanfa,《明夷待访录·原法》首段,ex-huang-zongxi-law-public-not-dynastic,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-hz-public-world-law,huang-zongxi-yuanfa,《明夷待访录·原法》首段,ex-sq-hz-public-world-law-1,same-author-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-hz-public-world-law,huang-zongxi-yuanjun,《明夷待访录·原君》第三段,ex-huang-zongxi-world-primary-ruler-guest,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-lu-cxz-stillness-mind,chen-xianzhang-mingshi,《明史》卷二百八十三〈陈献章传〉论其教学法段,ex-chen-xianzhang-stillness-moral-intimation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-lu-cxz-stillness-mind,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-lu-jiuyuan-remove-obscurations-original-mind,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-lu-cxz-stillness-mind,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-sq-lu-cxz-stillness-mind-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-lu-wy-original-mind-liangzhi,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-lu-jiuyuan-remove-obscurations-original-mind,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-lu-wy-original-mind-liangzhi,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-wang-yangming-liangzhi-present-knowing,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-lu-wy-original-mind-liangzhi,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-sq-lu-wy-original-mind-liangzhi-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wg-lz-daily-life,li-zhi-dafen-shu-dayong,《焚书》卷一〈答邓石阳〉,ex-li-zhi-daily-needs-human-relations,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wg-lz-daily-life,li-zhi-dafen-shu-dayong,《焚书》卷一〈答邓石阳〉,ex-sq-wg-lz-daily-life-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wg-lz-daily-life,wang-gen-xinzhai,《王心斋先生全集》卷三〈语录〉论百姓日用条,ex-wang-gen-way-in-common-daily-life,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-lzz-vigilance,liu-zongzhou-renpu,《人谱》〈人极图说〉及〈证人要旨〉慎独条,ex-liu-zongzhou-vigilance-in-solitude,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-lzz-vigilance,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-wang-yangming-liangzhi-present-knowing,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-lzz-vigilance,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-sq-wy-lzz-vigilance-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wy-wg-common-practice,wang-gen-xinzhai,《王心斋先生全集》卷三〈语录〉论百姓日用条,ex-wang-gen-way-in-common-daily-life,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-wg-common-practice,wang-gen-yulu-anshen,《王心斋先生全集》卷三〈语录〉,ex-sq-wy-wg-common-practice-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wy-wg-common-practice,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-wang-yangming-liangzhi-present-knowing,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-wj-mind-radicalization,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,ex-wang-ji-four-nothings,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-wj-mind-radicalization,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-wang-yangming-liangzhi-present-knowing,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-wy-wj-mind-radicalization,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-sq-wy-wj-mind-radicalization-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-ys-wf-change-pairs,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,ex-wang-fuzhi-constant-principle-daily-renewal,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-ys-wf-change-pairs,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,ex-sq-ys-wf-change-pairs-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-ys-wf-change-pairs,ye-shi-zhongyong,《水心先生别集》卷七〈进卷·中庸〉首段,ex-ye-shi-one-realized-through-pairs,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-yy-lg-practical-learning,li-gong-shugu,《恕谷后集》卷二〈答门人问学〉,ex-li-gong-learning-is-enactment,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-yy-lg-practical-learning,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,ex-yan-yuan-learning-through-active-practice,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-yy-lg-practical-learning,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,ex-sq-yy-lg-practical-learning-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zd-ch-sincerity-ren,cheng-hao-shiren,《河南程氏遗书》卷二上〈识仁篇〉开篇,ex-cheng-hao-ren-one-body,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zd-ch-sincerity-ren,zhou-dunyi-tongshu-cheng,〈诚上第一〉、〈诚下第二〉,ex-zhou-dunyi-sincerity-root-practice,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zd-ch-sincerity-ren,zhou-dunyi-tongshu-cheng,〈诚上第一〉、〈诚下第二〉,ex-sq-zd-ch-sincerity-ren-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-lu-method-contrast,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-lu-jiuyuan-remove-obscurations-original-mind,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zx-lu-method-contrast,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-sq-zx-lu-method-contrast-1,contrastive-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-lu-method-contrast,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-zhu-xi-investigate-things-cumulative,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zx-wy-knowledge-method,wang-yangming-chuanxilu-liangzhi,《传习录》中，答欧阳崇一,ex-wang-yangming-liangzhi-present-knowing,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zx-wy-knowledge-method,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-zhu-xi-investigate-things-cumulative,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zx-wy-knowledge-method,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-sq-zx-wy-knowledge-method-1,contrastive-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-yy-book-practice,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,ex-yan-yuan-learning-through-active-practice,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zx-yy-book-practice,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,ex-sq-zx-yy-book-practice-1,contrastive-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-yy-book-practice,zhu-xi-daxue-gewu,《大学章句》格物致知补传,ex-zhu-xi-investigate-things-cumulative,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zxc-two-claims,zhang-xuecheng-yijiao,《文史通义》内篇一〈易教上〉开篇,ex-zhang-xuecheng-six-classics-are-history,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zxc-two-claims,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,ex-zhang-xuecheng-way-never-separate-instruments,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zxc-two-claims,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,ex-sq-zxc-two-claims-1,same-author-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zxc-wf-dao-qi,wang-fuzhi-zhouyi-waizhuan-5,《周易外传》卷五，释《系辞上传》第十二章，第二节（中国哲学书电子化计划行174—176）,ex-wang-fuzhi-dao-in-concrete-things,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zxc-wf-dao-qi,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,ex-zhang-xuecheng-way-never-separate-instruments,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zxc-wf-dao-qi,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,ex-sq-zxc-wf-dao-qi-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
