excerpt_id,person_id,source_id,locator,source_language,excerpt_text,retrieved_at,extraction_status,extractor,reviewer
ex-xu-xing-ruler-shares-labor,xu-xing,src-mengzi-tengwengong-i-ctext,《孟子·滕文公上》第四章，陈相转述许行之言,zh-Hant,许子必种粟而后食乎？曰：“然。”……贤者与民并耕而食，饔飧而治。,2026-07-17,locator-reviewed,classical-2026-07-14-a,classical-2026-07-14-a
ex-rel-xuanzang-kuiji-consciousness-only-1,xuanzang,src-xuanzang-zhenweishiliang,T44 no.1840卷上，疏释玄奘真唯识量,zh-Hans-modern,真故极成色，定不离眼识。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-wt-cc-07-xuanzang-color-lida-epistemology-1,xuanzang,src-xuanzang-zhenweishiliang,"T44, no. 1840, 卷上，疏释“真故极成色”量式段",zh-Hans-modern,真故極成色，定不離眼識；自許初三攝，眼所不攝故，猶如眼識。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-wt-lq-06-xuanzang-consciousness-zhangdongsun-1,xuanzang,src-xuanzang-zhenweishiliang,"T44, no. 1840, 卷上，疏释“真故极成色”量式段",zh-Hans-modern,真故極成色，定不離眼識；自許初三攝，眼所不攝故，猶如眼識。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-xuanzang-color-not-apart-consciousness,xuanzang,src-xuanzang-zhenweishiliang,"T44, no. 1840, 卷上，疏释“真故极成色”量式段",zh-Latn-buddhist-classical,真故極成色，定不離眼識；自許初三攝，眼所不攝故，猶如眼識。,2026-07-17,locator-reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2
ex-density-negative-23-xunzi-nature-transformation-li-ao-nature-obscured-by-emotions-1,xunzi,src-liao-fuxingshu,《復性書》上篇开篇问答,zh-Hans-modern,人之所以為聖人者，性也；人之所以惑其性者，情也。喜怒哀懼愛惡欲七者，皆情之所為也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-24-xunzi-nature-transformation-cheng-yi-nature-is-principle-1,xunzi,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,zh-Hans-modern,性即理也。所谓理，性是也。天下之理，原其所自，未有不善。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-25-xunzi-nature-transformation-hu-hong-nature-beyond-good-evil-1,xunzi,hu-hong-zhiyan,《知言》卷四〈知言疑义〉论性条,zh-Hans-modern,性也者，天地鬼神之奧也，善不足以言之，況惡乎哉！,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-26-xunzi-nature-transformation-wang-ji-four-nothings-1,xunzi,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,zh-Hans-modern,心是無善無惡之心，意是無善無惡之意，知是無善無惡之知，物是無善無惡之物。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-xp-ancient-hantang-03-xunzi-heaven-constant-huan-tan-spirit-dependent-on-body-1,xunzi,src-hongmingji-xinlun-xingshen-ctext,《弘明集》卷五《新论形神》，火烛譬喻段,zh-Hans-modern,精神居形体，犹火之然烛矣……烛无，火亦不能独行于虚空。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-ancient-hantang-09-xunzi-heaven-constant-wang-chong-spontaneous-generation-1,xunzi,src-lunheng-ziran-ctext,《论衡·自然》“天地合气”段,zh-Hans-modern,天地合气，万物自生，犹夫妇合气，子自生矣。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-ancient-hantang-10-xunzi-encouragement-learning-ban-zhao-educate-women-1,xunzi,src-banzhao-nvjie,〈夫婦第二〉末段,zh-Hans-modern,夫婦之道，參配陰陽，通達神明，信天地之弘義，人倫之大節也……但教男而不教女，不亦蔽於彼此之數乎？,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-ancient-hantang-11-xunzi-rightness-profit-ban-zhao-educate-women-1,xunzi,src-banzhao-nvjie,〈夫婦第二〉末段,zh-Hans-modern,夫婦之道，參配陰陽，通達神明，信天地之弘義，人倫之大節也……但教男而不教女，不亦蔽於彼此之數乎？,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-rel-yangxiong-mixed-nature-xunzi-1,xunzi,src-yangzi-fayan-xiushen-ctext,《扬子法言·修身卷第三》“人之性也善恶混”章,zh-Hans-modern,人之性也善恶混。修其善则为善人，修其恶则为恶人。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-sq-cross-xunzi-dai-desire-order-1,xunzi,ctext-xunzi,《荀子·礼论》,zh-Hans-modern,人生而有欲……先王惡其亂也，故制禮義以分之。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-density-jiaoxun-xunzi-learning-1,xunzi,jiao-xun-mengzi-zhengyi,《孟子正义》卷二十六，释性善与“能”,zh-Hans-modern,能善而後謂之善，非不學不慮而善已成也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-xunzi-encouragement-learning,xunzi,ctext-xunzi,Xunzi 1 / 《荀子·劝学》,zh-Latn-classical,学不可以已。君子博学而日参省乎己，则知明而行无过矣，青出于蓝而胜于蓝。,2026-07-14,locator-reviewed,phase1-editorial,phase1-editorial
ex-xunzi-heaven-constant,xunzi,ctext-xunzi,Xunzi 17 / 《荀子·天论》,lzh,天行有常，不為堯存，不為桀亡。,2026-07-14,locator-reviewed,manual-primary-text,phase1-editorial
ex-xunzi-nature-transformation,xunzi,ctext-xunzi,Xunzi 23 / 《荀子·性恶》,lzh,人之性惡，其善者偽也。,2026-07-14,locator-reviewed,manual-primary-text,phase1-editorial
ex-xunzi-rectification-names,xunzi,ctext-xunzi,Xunzi 22 / 《荀子·正名》,zh-Latn-classical,制名以指实，上以明贵贱，下以辨同异。名定而实辨，道行而志通。,2026-07-14,locator-reviewed,phase1-editorial,phase1-editorial
ex-xunzi-rightness-profit,xunzi,ctext-xunzi,Xunzi 2 / 《荀子·荣辱》,zh-Latn-classical,义与利，人之所两有也。虽尧舜不能去民之欲利，然而能使其欲利不克其好义也。,2026-07-14,locator-reviewed,phase1-editorial,phase1-editorial
ex-xunzi-ritual-order,xunzi,ctext-xunzi,Xunzi 19 / 《荀子·礼论》,lzh,人生而有欲，欲而不得，則不能無求；求而無度量分界，則不能不爭。爭則亂，亂則窮。先王惡其亂也，故制禮義以分之。,2026-07-14,locator-reviewed,manual-primary-text,phase1-editorial
ex-modern-rel-yan-hu-scientific-liberal-modernity-1,yan-fu,iep-modern-chinese-expansion,"sections 4.a–4.c, especially transition after Yan Fu",zh-Hans-modern,many of his followers turned their back on traditional culture,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-modern-rel-yan-sun-civil-political-agency-1,yan-fu,iep-modern-chinese-expansion,sections 3.b and 4.a,zh-Hans-modern,foundation for democracy and liberalism to flourish in China,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-ultimate-rel-fengguifen-yanfu-national-strength-2,yan-fu,src-yan-yuanqiang-wikisource,《原强》末段，“今日要政，统于三端”处,lzh,一曰鼓民力，二曰开民智，三曰新民德。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-yan-fu-free-speech-civil-society,yan-fu,iep-modern-chinese-expansion,"section 4.a ‘Yan Fu and Western Learning’, paragraph 2",en,freedom of speech as the foundation of a civil society,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-yan-fu-national-strength-people-capacity-intelligence-virtue,yan-fu,src-yan-yuanqiang-wikisource,《原强》末段，“今日要政，统于三端”处,lzh,一曰鼓民力，二曰开民智，三曰新民德。,2026-07-17,locator-reviewed,late-qing-republic-2026-07-15-a,late-qing-republic-2026-07-15-a
ex-density-c-fd7edce7a60372-1,yan-hui,src-banzhao-nvjie,〈夫婦第二〉末段,zh-Hans-modern,夫婦之道，參配陰陽，通達神明，信天地之弘義，人倫之大節也……但教男而不教女，不亦蔽於彼此之數乎？,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-yan-hui-learning-culture-ritual,yan-hui,src-analects-zihan-ctext,《论语·子罕》9.11，颜渊喟然叹章,lzh,夫子循循然善诱人，博我以文，约我以礼，欲罢不能。,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
ex-ultimate-rel-yan-zhong-harmony-human-affairs-1,yan-ying,src-yanzichunqiu-he-wikisource,卷七“景公谓梁丘据与己和晏子谏”第五,lzh,君所谓可，而有否焉，臣献其否，以成其可；君所谓否，而有可焉，臣献其可，以去其否。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-yanying-confucius-harmony-difference-1,yan-ying,src-yanzichunqiu-he-wikisource,卷七“景公谓梁丘据与己和晏子谏”第五,lzh,据亦同也，焉得为和？……和如羹焉。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-yan-ying-harmony-not-sameness,yan-ying,src-yanzichunqiu-he-wikisource,卷七“景公谓梁丘据与己和晏子谏”第五,lzh,君所谓可，而有否焉，臣献其否，以成其可；君所谓否，而有可焉，臣献其可，以去其否。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-density-c-749c9a5cda0eda-1,yan-yuan,src-lao-szekwang-method-sinica,PDF第74—76页“基源研究法”讨论，转引《新编中国哲学史》卷一第14—15页,zh-Hans-modern,現在基源問題的研究法，即是對一定材料施以理論的照明的方法。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-52-yan-yuan-learning-through-active-practice-chen-xianzhang-stillness-moral-intimation-1,yan-yuan,chen-xianzhang-mingshi,《明史》卷二百八十三〈陈献章传〉论其教学法段,zh-Hans-modern,其教學者，但令端坐澄心，於靜中養出端倪。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-53-yan-yuan-knowledge-through-practice-zhu-xi-investigate-things-cumulative-1,yan-yuan,zhu-xi-daxue-gewu,《大学章句》格物致知补传,zh-Hans-modern,即凡天下之物，莫不因其已知之理而益窮之，以求至乎其極。至於用力之久，而一旦豁然貫通焉，則衆物之表裏精粗無不到，而吾心之全體大用無不明矣。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-sq-yy-lg-practical-learning-1,yan-yuan,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,zh-Hans-modern,宋儒之誤也，故講説多而踐履少。……夫藝學，古人自八歲後即習行。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-yan-yuan-knowledge-through-practice,yan-yuan,yan-yuan-xizhai,《习斋记余》卷三〈答齐笃公秀才书〉,lzh,心中醒，口中說，紙上作，不從身上習過，皆無用也。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-yan-yuan-learning-through-active-practice,yan-yuan,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,lzh,宋儒之誤也，故講説多而踐履少，經濟事業則更少。……夫藝學，古人自八歲後即習行。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-yang-guorong-concrete-metaphysics-authentic-being,yang-guorong,yang-guorong-philosophical-horizons-2019,"Philosophical Horizons, chap. 1 “Metaphysics and the Metaphysical,” pp. 1–22; chap. 7, pp. 183–210",en,the original unity of being and the manifestations of being,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-c-3b39f2b98caf8c-1,yang-xiong,src-linji-lu-t47,"T47, no. 1985, p.498a，“示众”中“随处作主”段",zh-Hans-modern,爾且隨處作主，立處皆真，境來回換不得。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-29-yang-xiong-nature-mixed-cultivation-cheng-yi-nature-is-principle-1,yang-xiong,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,zh-Hans-modern,性即理也。所谓理，性是也。天下之理，原其所自，未有不善。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-ultimate-qh-cc-14-yangxing-cultivation-huang-onebody-1,yang-xiong,src-yangzi-fayan-xiushen-ctext,《扬子法言·修身卷第三》“人之性也善恶混”章,zh-Hans-modern,人之性也善恶混。修其善则为善人，修其恶则为恶人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-cc-15-yangxing-cultivation-tang-affect-1,yang-xiong,src-yangzi-fayan-xiushen-ctext,《扬子法言·修身卷第三》“人之性也善恶混”章,zh-Hans-modern,人之性也善恶混。修其善则为善人，修其恶则为恶人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-lq-06-yangxing-cultivation-yanfu-capacity-1,yang-xiong,src-yangzi-fayan-xiushen-ctext,《扬子法言·修身卷第三》“人之性也善恶混”章,zh-Hans-modern,人之性也善恶混。修其善则为善人，修其恶则为恶人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-sq-06-yangxing-jiaoxun-practice-1,yang-xiong,src-yangzi-fayan-xiushen-ctext,《扬子法言·修身卷第三》“人之性也善恶混”章,zh-Hans-modern,人之性也善恶混。修其善则为善人，修其恶则为恶人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-yang-xiong-nature-mixed-cultivation,yang-xiong,src-yangzi-fayan-xiushen-ctext,《扬子法言·修身卷第三》“人之性也善恶混”章,lzh,人之性也善恶混。修其善则为善人，修其恶则为恶人。,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
ex-density-c-805ef0470f015b-1,yang-zhu,src-shenhui-xianzongji,《景德傳燈錄》卷三十所收〈顯宗記〉开篇,zh-Hans-modern,無念為宗，無作為本，真空為體，妙有為用。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-13-yang-zhu-for-self-no-hair-for-world-mozi-inclusive-care-1,yang-zhu,ctext-mozi,Mozi: Universal Love II / 《墨子·兼爱中》,zh-Hans-modern,若使天下兼相愛，愛人若愛其身，猶有不孝者乎？,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-14-yang-zhu-for-self-no-hair-for-world-zhang-zai-cosmic-kinship-1,yang-zhu,zhang-zai-ximing,《西铭》开篇至中段,zh-Hans-modern,乾稱父，坤稱母；予茲藐焉，乃混然中處。故天地之塞，吾其體；天地之帥，吾其性。民吾同胞，物吾與也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-15-yang-zhu-for-self-no-hair-for-world-huang-yong-self-other-one-body-1,yang-zhu,huang-yong-egoism-altruism-2018,"Frontiers of Philosophy in China 13.2 (2018), abstract and pp. 226–230",zh-Hans-modern,the Confucian ideal of a virtuous person is to be in one body with others,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-rel-yangzhu-mencius-ethical-polemic-1,yang-zhu,src-mengzi-jinxin-i-yangzhu-ctext,《孟子·尽心上》第二十六章,zh-Hans-modern,杨子取为我，拔一毛而利天下，不为也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-yang-zhu-for-self-no-hair-for-world,yang-zhu,src-mengzi-jinxin-i-yangzhu-ctext,《孟子·尽心上》第二十六章,lzh,孟子曰：“杨子取为我，拔一毛而利天下，不为也。”,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
ex-rel-yao-textual-image-hanyu-genealogy-1,yao,src-shangshu-yushu-ctext,《尚书·尧典》开篇“克明俊德”段,zh-Hans-modern,克明俊德，以亲九族……百姓昭明，协和万邦。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-ap-cc-04-yao-virtue-jiang-legitimacy-1,yao,src-shangshu-yushu-ctext,《尚书·虞书·尧典》开篇“克明俊德”段,zh-Hans-modern,克明俊德，以亲九族。九族既睦，平章百姓。百姓昭明，协和万邦。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-yao-textual-image-virtue-expands-to-all-under-heaven,yao,src-shangshu-yushu-ctext,《尚书·虞书·尧典》开篇“克明俊德”段,lzh,克明俊德，以亲九族。九族既睦，平章百姓。百姓昭明，协和万邦。,2026-07-17,locator-reviewed,legendary-founders-2026-07-15-a,legendary-founders-2026-07-15-a
ex-density-c-29a76d9ea9d752-1,ye-shi,robin-wang-yinyang-2012,"Yinyang, Introduction, pp. 6–12; chap. 2, pp. 41–82",zh-Hans-modern,a philosophical and cultural paradigm,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-sq-ys-wf-change-pairs-1,ye-shi,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,zh-Hans-modern,今日之風雷，非昨日之風雷。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-ye-shi-one-realized-through-pairs,ye-shi,ye-shi-zhongyong,《水心先生别集》卷七〈进卷·中庸〉首段,lzh,道原於一而成於兩，古之言道者必以兩。凡物之形，陰陽、剛柔、逆順、向背、奇偶、離合、經緯、紀綱，皆兩也。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-rel-yu-textual-image-wangfu-people-1,yu-the-great,src-shangshu-yushu-ctext,《尚书·大禹谟》“德惟善政”段,zh-Hans-modern,德惟善政，政在养民。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-ap-cc-06-yu-government-zhao-world-1,yu-the-great,src-shangshu-yushu-ctext,《尚书·虞书·大禹谟》第六节，禹曰“德惟善政”段,zh-Hans-modern,禹曰：“德惟善政，政在养民。水、火、金、木、土、谷，惟修；正德、利用、厚生，惟和。”,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-yu-textual-image-good-government-nourishes-people,yu-the-great,src-shangshu-yushu-ctext,《尚书·虞书·大禹谟》第六节，禹曰“德惟善政”段,lzh,禹曰：“德惟善政，政在养民。水、火、金、木、土、谷，惟修；正德、利用、厚生，惟和。”,2026-07-17,locator-reviewed,legendary-founders-2026-07-15-a,legendary-founders-2026-07-15-a
ex-density-c-6d0d5fde8807d4-1,zengzi,src-xiangxiu-nanyangsheng,〈難嵇叔夜養生論〉中段“生之為樂”段,zh-Hans-modern,且生之為樂，以恩愛相接，天理人倫，燕婉娛心，榮華悅志，服食滋味，以宣五情；納御聲色，以達性氣，此天理之自然，人之所宜、三王所不易也。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-zengzi-confucian-way-zhong-shu,zengzi,src-analects-liren-ctext,《论语·里仁》4.15,lzh,曾子曰：“夫子之道，忠恕而已矣。”,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
ex-sq-density-zhan-yangming-gewu-1,zhan-ruoshui,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,zh-Hans-modern,隨處體認，皆格物之功也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-density-zhan-zhuxi-gewu-1,zhan-ruoshui,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,zh-Hans-modern,格物云者，體認天理於事物也。天理無處不在。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhan-ruoshui-recognize-principle-everywhere,zhan-ruoshui,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,lzh,格物云者，體認天理於事物也。天理無處不在，隨處體認，皆格物之功也。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-zhang-dainian-creative-comprehensive-synthesis,zhang-dainian,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",en,Creative Synthesis and Chinese Philosophy,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhang-dainian-inclusive-harmony,zhang-dainian,src-zhang-dainian-jianhe-tsinghua,《张岱年全集》第6卷第225页“兼和”定义；第8卷第602页〈八十自述〉,zh-Hans-modern,兼赅众异而得其平衡……兼者兼容众异，和者包含多样而得其平衡。,2026-07-17,locator-reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review
ex-modern-rel-zhangdongsun-zhangjunmai-debate-camp-1,zhang-dongsun,iep-modern-chinese-expansion,"section 4.e, final paragraph",zh-Hans-modern,Zhang Dungsun ... sided with Chang,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhang-dongsun-knowledge-culturally-and-linguistically-mediated,zhang-dongsun,src-zhangdongsun-iep-topics,“Zhang Dongsun: Pluralistic Cultural Epistemology”第2—3段,en,epistemological positions that are inevitably culturally defined and structured,2026-07-17,locator-reviewed,late-qing-republic-2026-07-15-a,late-qing-republic-2026-07-15-a
ex-density-negative-43-zhang-junmai-mind-free-will-causality-fan-zhen-mind-function-of-body-1,zhang-junmai,src-fanzhen-shenmie,《梁書》卷四十八〈儒林·范縝傳〉所载〈神滅論〉开篇问答,zh-Hans-modern,形者神之質，神者形之用……神之於質，猶利之於刃；形之於用，猶刃之於利……豈容形亡而神在？,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-44-zhang-junmai-mind-free-will-causality-huan-tan-spirit-dependent-on-body-1,zhang-junmai,src-hongmingji-xinlun-xingshen-ctext,《弘明集》卷五《新论形神》，火烛譬喻段,zh-Hans-modern,精神居形体，犹火之然烛矣……烛无，火亦不能独行于虚空。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-48-zhang-junmai-science-limited-before-free-life-outlook-hu-shi-hypothesis-verification-method-1,zhang-junmai,iep-modern-chinese-expansion,"section 4.c ‘Hu Shi’, final paragraph",zh-Hans-modern,"make hypotheses boldly, but verify them carefully",2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-xp-modern-internal-01-zhang-junmai-science-limited-before-free-life-outlook-fang-dongmei-universe-living-field-1,zhang-junmai,src-fang-dongmei-chinese-life-quoted,《中国人生哲学》1985年第6版，第114—115页；网页注xiv所引段落,zh-Hans-modern,宇宙在我們看來，並不只是一個機械物質活動的場合，而是普遍生命流行的境界……世界上沒有一件東西真正是死的。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-modern-internal-06-zhang-junmai-science-limited-before-free-life-outlook-mou-zongsan-moral-feelings-true-self-1,zhang-junmai,sep-modern-confucianism-expansion-2023,"section 4.2, paragraphs 4–10",zh-Hans-modern,moral feelings which are different,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-modern-internal-10-zhang-junmai-science-limited-before-free-life-outlook-tu-weiming-anthropocosmic-embedded-humanity-1,zhang-junmai,tu-ecological-turn-2001,"Daedalus 130.4 (2001), p. 244",zh-Hans-modern,the human is embedded in the cosmic order,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-modern-rel-zhangjunmai-mao-freewill-dialectics-1,zhang-junmai,iep-zhang-junmai-expansion,"section 2, paragraphs 10–18",zh-Hans-modern,"science cannot predict the future of humanity, which is why he rejected Marxism",2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhang-junmai-mind-free-will-causality,zhang-junmai,iep-zhang-junmai-expansion,"section 2, paragraphs 7–10",en,the spiritual world of humanity is conducted by free will,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhang-junmai-science-limited-before-free-life-outlook,zhang-junmai,src-zhangjunmai-iep,第2节“The Debate of 1923 and Zhang's Moral Metaphysics”，第2—5段,en,science cannot predict the future of humanity,2026-07-17,locator-reviewed,late-qing-republic-2026-07-15-a,late-qing-republic-2026-07-15-a
ex-zhang-shi-righteousness-without-profit-motive,zhang-shi,zhang-shi-yili,朱熹《晦庵先生朱文公文集》卷八十九〈右文殿修撰张公神道碑〉引张栻常言,lzh,學莫先於義利之辨，而義也者，本心之所當為而不能自已，非有所為而為之者也。一有所為而後為之，則皆人欲之私而非天理之所存矣。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-modern-density-zhangshiying-cheng-interconnection-hermeneutics-1,zhang-shiying,cheng-onto-hermeneutics-2000,"Journal of Chinese Philosophy 27.1 (2000), pp. 33–38 and 61–68",zh-Hans-modern,Confucian Onto-Hermeneutics: Morality and Ontology,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhang-shiying-difference-and-interconnection,zhang-shiying,src-zhang-shiying-similarity-communication-pku,《北京大学学报》1995年第4期，第53—59页；网页摘要全文,zh-Hans-modern,世界上没有完全相同的东西，但不同的东西可以彼此相通……哲学的最高任务不能停滞于认识相同性或同一性。,2026-07-17,locator-reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review
ex-modern-density-zhangtaiyan-kang-revolution-refutation-1,zhang-taiyan,src-zhangtaiyan-bokang-wikisource,《驳康有为论革命书》篇题及中段针对康氏‘公理未明、旧俗俱在’的答复,zh-Hans-modern,公理之未明，即以革命明之。,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhang-taiyan-revolution-produces-public-reason-and-removes-custom,zhang-taiyan,src-zhangtaiyan-bokang-wikisource,《驳康有为论革命书》中段，回应“公理未明、旧俗俱在”论证,lzh,公理之未明，即以革命明之；旧俗之俱在，即以革命去之。,2026-07-17,locator-reviewed,late-qing-republic-2026-07-15-a,late-qing-republic-2026-07-15-a
